Date,RoomID,Beacon/0/UUID,Beacon/0/major,Beacon/0/minor,Beacon/0/RSSI,Beacon/1/UUID,Beacon/1/major,Beacon/1/minor,Beacon/1/RSSI,Wifi/0/SSID,Wifi/0/BSSID,Wifi/0/RSSI,Wifi/1/SSID,Wifi/1/BSSID,Wifi/1/RSSI,Wifi/2/SSID,Wifi/2/BSSID,Wifi/2/RSSI,Wifi/3/SSID,Wifi/3/BSSID,Wifi/3/RSSI,Wifi/4/SSID,Wifi/4/BSSID,Wifi/4/RSSI,Wifi/5/SSID,Wifi/5/BSSID,Wifi/5/RSSI,Wifi/6/SSID,Wifi/6/BSSID,Wifi/6/RSSI,Wifi/7/SSID,Wifi/7/BSSID,Wifi/7/RSSI,Wifi/8/SSID,Wifi/8/BSSID,Wifi/8/RSSI,Wifi/9/SSID,Wifi/9/BSSID,Wifi/9/RSSI,Wifi/10/SSID,Wifi/10/BSSID,Wifi/10/RSSI,Wifi/11/SSID,Wifi/11/BSSID,Wifi/11/RSSI,Wifi/12/SSID,Wifi/12/BSSID,Wifi/12/RSSI,Wifi/13/SSID,Wifi/13/BSSID,Wifi/13/RSSI,Wifi/14/SSID,Wifi/14/BSSID,Wifi/14/RSSI,Wifi/15/SSID,Wifi/15/BSSID,Wifi/15/RSSI,Wifi/16/SSID,Wifi/16/BSSID,Wifi/16/RSSI,Wifi/17/SSID,Wifi/17/BSSID,Wifi/17/RSSI,Wifi/18/SSID,Wifi/18/BSSID,Wifi/18/RSSI,Wifi/19/SSID,Wifi/19/BSSID,Wifi/19/RSSI,Wifi/20/SSID,Wifi/20/BSSID,Wifi/20/RSSI,Wifi/21/SSID,Wifi/21/BSSID,Wifi/21/RSSI,Wifi/22/SSID,Wifi/22/BSSID,Wifi/22/RSSI,Wifi/23/SSID,Wifi/23/BSSID,Wifi/23/RSSI,Wifi/24/SSID,Wifi/24/BSSID,Wifi/24/RSSI,Wifi/25/SSID,Wifi/25/BSSID,Wifi/25/RSSI,Wifi/26/SSID,Wifi/26/BSSID,Wifi/26/RSSI,Wifi/27/SSID,Wifi/27/BSSID,Wifi/27/RSSI,Wifi/28/SSID,Wifi/28/BSSID,Wifi/28/RSSI,Beacon/2/UUID,Beacon/2/major,Beacon/2/minor,Beacon/2/RSSI,Beacon/3/UUID,Beacon/3/major,Beacon/3/minor,Beacon/3/RSSI,Wifi/29/SSID,Wifi/29/BSSID,Wifi/29/RSSI,Wifi/30/SSID,Wifi/30/BSSID,Wifi/30/RSSI,Wifi/31/SSID,Wifi/31/BSSID,Wifi/31/RSSI,Wifi/32/SSID,Wifi/32/BSSID,Wifi/32/RSSI,Wifi/33/SSID,Wifi/33/BSSID,Wifi/33/RSSI,Wifi/34/SSID,Wifi/34/BSSID,Wifi/34/RSSI,Wifi/35/SSID,Wifi/35/BSSID,Wifi/35/RSSI
2017/5/9 18:41,RoomB,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-70,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-75,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-86,onogi-lab_g,74:03:bd:de:c0:57,-66,4-morimoto-lab_a,74:03:bd:5e:14:e5,-56,aterm-b4920e-a,c0:25:a2:a7:2e:27,-43,aterm-b4920e-g,c0:25:a2:a7:2e:26,-39,4-morimoto-lab_g,74:03:bd:5e:14:e0,-55,Popcul2,0c:51:01:e6:e9:8a,-52,mizuno-208ac,c0:25:a2:b4:4a:ab,-59,Popcul2,0c:51:01:e6:e9:8b,-68,B0C7456E5E56-1,b0:c7:45:6e:5e:56,-71,B0C7456E5E56,b6:c7:45:6e:5e:56,-72,onogi-lab_a,74:03:bd:de:c0:50,-41,mizuno-208G,c0:25:a2:b4:4a:aa,-62,PopCul,b4:18:d1:e0:d1:62,-64,suzuki-lab,00:1d:73:a9:09:78,-79,suzuki-lab,00:1d:73:a9:09:7c,-79,PopCul,b4:18:d1:e0:d1:63,-80,ait-wnet,00:a6:ca:47:a3:d0,-73,MizunoLabo_G,74:03:bd:8b:7c:b0,-75,AIT_ITC_TEST52_G,00:07:40:ff:f6:cd,-87,AM-MIZUNO __ GHz__90:84:0d:d5:9a:04,90:84:0d:d5:9a:04,-86,4-graduate-2F_g,88:57:ee:dd:2c:e0,-84,2450,74:03:bd:cb:0b:18,-82,sawano-lab,4c:32:75:c6:2b:02,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/9 18:42,RoomB,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-60,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-75,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-82,onogi-lab_g,74:03:bd:de:c0:57,-66,4-morimoto-lab_a,74:03:bd:5e:14:e5,-58,aterm-b4920e-a,c0:25:a2:a7:2e:27,-48,aterm-b4920e-g,c0:25:a2:a7:2e:26,-31,4-morimoto-lab_g,74:03:bd:5e:14:e0,-52,Popcul2,0c:51:01:e6:e9:8a,-49,mizuno-208ac,c0:25:a2:b4:4a:ab,-68,Popcul2,0c:51:01:e6:e9:8b,-70,B0C7456E5E56-1,b0:c7:45:6e:5e:56,-70,B0C7456E5E56,b6:c7:45:6e:5e:56,-70,onogi-lab_a,74:03:bd:de:c0:50,-50,mizuno-208G,c0:25:a2:b4:4a:aa,-65,PopCul,b4:18:d1:e0:d1:62,-63,suzuki-lab,00:1d:73:a9:09:78,-81,suzuki-lab,00:1d:73:a9:09:7c,-78,PopCul,b4:18:d1:e0:d1:63,-77,ait-wnet,00:a6:ca:47:a3:d0,-75,MizunoLabo_G,74:03:bd:8b:7c:b0,-77,AM-MIZUNO __ GHz__,90:84:0d:d5:9a:04,-88,2450,74:03:bd:cb:0b:18,-82,sawano-lab,4c:32:75:c6:2b:02,-83,aterm-a6d6cb-g,c0:25:a2:f3:36:7e,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/9 18:42,RoomB,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-58,,,,,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-73,onogi-lab_g,74:03:bd:de:c0:57,-62,4-morimoto-lab_a,74:03:bd:5e:14:e5,-50,aterm-b4920e-a,c0:25:a2:a7:2e:27,-46,aterm-b4920e-g,c0:25:a2:a7:2e:26,-37,4-morimoto-lab_g,74:03:bd:5e:14:e0,-55,Popcul2,0c:51:01:e6:e9:8a,-47,mizuno-208ac,c0:25:a2:b4:4a:ab,-61,Popcul2,0c:51:01:e6:e9:8b,-68,B0C7456E5E56-1,b0:c7:45:6e:5e:56,-74,B0C7456E5E56,b6:c7:45:6e:5e:56,-76,onogi-lab_a,74:03:bd:de:c0:50,-43,mizuno-208G,c0:25:a2:b4:4a:aa,-61,PopCul,b4:18:d1:e0:d1:62,-63,suzuki-lab,00:1d:73:a9:09:78,-83,suzuki-lab,00:1d:73:a9:09:7c,-72,PopCul,b4:18:d1:e0:d1:63,-80,ait-wnet,00:a6:ca:47:a3:d0,-75,MizunoLabo_G,74:03:bd:8b:7c:b0,-84,AM-MIZUNO __ GHz__90:84:0d:d5:9a:04,90:84:0d:d5:9a:04,-84,aterm-a6d6cb-g,c0:25:a2:f3:36:7e,-84,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-72,uchidalab5,00:22:cf:04:4d:9b,-89,AIT_ITC_TEST52_A,00:0d:0b:92:ee:60,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/9 18:46,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-56,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-58,2450-A,74:03:bd:cb:0b:1c,-82,ait-wnet,00:24:a5:7b:b2:80,-62,ait-wnet_A,00:24:a5:7b:aa:30,-75,2450,74:03:bd:cb:0b:18,-64,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-56,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-60,Buffalo-A-91EE,74:03:bd:8a:91:e7,-61,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-56,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-53,okamoto room2,74:03:bd:8a:91:e0,-48,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-48,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-53,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-77,kajilab-a,00:3a:9d:f4:94:ab,-47,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-64,4b-302,cc:e1:d5:ea:5f:b8,-64,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-79,4-kawabe-office-G,74:03:bd:1a:2c:e0,-69,kajilab-g,00:3a:9d:f4:94:aa,-44,setcamera,b8:27:eb:a2:c8:8d,-61,DIRECT-8C78A161,66:eb:8c:78:21:61,-72,SET-Wireless-AP,c0:25:a2:c9:57:2a,-66,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-45,5GHz-anac-clab,74:03:bd:2e:cc:33,-82,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-73,AM-MIZUNO,90:84:0d:d5:9a:03,-74,everystamp755,ac:3f:a4:65:73:4f,-85,,,,a9d71355-6595-1801-b7ea-001c4d678e7c,34,1,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/9 18:46,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-63,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-72,2450-A,74:03:bd:cb:0b:1c,-83,ait-wnet,00:24:a5:7b:b2:80,-59,ait-wnet_A,00:24:a5:7b:aa:30,-78,2450,74:03:bd:cb:0b:18,-56,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-60,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-60,Buffalo-A-91EE,74:03:bd:8a:91:e7,-62,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-52,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-46,okamoto room2,74:03:bd:8a:91:e0,-52,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-44,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-55,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-78,kajilab-a,00:3a:9d:f4:94:ab,-45,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-63,4b-302,cc:e1:d5:ea:5f:b8,-64,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-77,4-kawabe-office-G,74:03:bd:1a:2c:e0,-68,kajilab-g,00:3a:9d:f4:94:aa,-49,setcamera,b8:27:eb:a2:c8:8d,-68,DIRECT-8C78A161,66:eb:8c:78:21:61,-72,SET-Wireless-AP,c0:25:a2:c9:57:2a,-69,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-45,5GHz-anac-clab,74:03:bd:2e:cc:33,-83,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-73,AM-MIZUNO,90:84:0d:d5:9a:03,-74,everystamp755,ac:3f:a4:65:73:4f,-85,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-90,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-57,a9d71355-6595-1801-b7ea-001c4d678e7c,34,1,-70,n-itolab-ac,80:ea:96:f2:cc:76,-83,,,,,,,,,,,,,,,,,,,,,
2017/5/9 18:46,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-59,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-55,2450-A,74:03:bd:cb:0b:1c,-79,ait-wnet,00:24:a5:7b:b2:80,-63,ait-wnet_A,00:24:a5:7b:aa:30,-79,2450,74:03:bd:cb:0b:18,-54,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-57,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-58,Buffalo-A-91EE,74:03:bd:8a:91:e7,-60,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-48,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-47,okamoto room2,74:03:bd:8a:91:e0,-46,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-33,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-51,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-75,kajilab-a,00:3a:9d:f4:94:ab,-33,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-52,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-77,4-kawabe-office-G,74:03:bd:1a:2c:e0,-68,kajilab-g,00:3a:9d:f4:94:aa,-39,setcamera,b8:27:eb:a2:c8:8d,-68,DIRECT-8C78A161,66:eb:8c:78:21:61,-76,SET-Wireless-AP,c0:25:a2:c9:57:2a,-76,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-37,5GHz-anac-clab,74:03:bd:2e:cc:33,-85,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-88,n-itolab-ac,80:ea:96:f2:cc:76,-83,4-kawabe-office-A,74:03:bd:1a:2c:e5,-87,3F-Naito-Lab,74:03:bd:7c:01:a0,-81,ait-wnet_A,4c:e6:76:82:85:90,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/9 18:47,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-61,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-73,2450-A,74:03:bd:cb:0b:1c,-82,ait-wnet,00:24:a5:7b:b2:80,-61,ait-wnet_A,00:24:a5:7b:aa:30,-73,2450,74:03:bd:cb:0b:18,-59,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-54,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-50,Buffalo-A-91EE,74:03:bd:8a:91:e7,-56,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-51,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-45,okamoto room2,74:03:bd:8a:91:e0,-51,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-48,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-57,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-75,kajilab-a,00:3a:9d:f4:94:ab,-47,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-56,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-74,kajilab-g,00:3a:9d:f4:94:aa,-33,setcamera,b8:27:eb:a2:c8:8d,-55,DIRECT-8C78A161,66:eb:8c:78:21:61,-71,SET-Wireless-AP,c0:25:a2:c9:57:2a,-62,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-33,5GHz-anac-clab,74:03:bd:2e:cc:33,-87,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-85,4-kawabe-office-A,74:03:bd:1a:2c:e5,-86,4b-302,cc:e1:d5:ea:5f:b8,-53,4-kawabe-office-G,74:03:bd:1a:2c:e0,-72,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-63,AM-MIZUNO,90:84:0d:d5:9a:03,-71,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-55,,,,,4-kawabe-lab-204,00:16:01:57:b7:11,-82,everystamp755,ac:3f:a4:65:73:4f,-82,,,,,,,,,,,,,,,,,,
2017/5/9 18:47,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-62,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-75,2450-A,74:03:bd:cb:0b:1c,-80,ait-wnet,00:24:a5:7b:b2:80,-61,ait-wnet_A,00:24:a5:7b:aa:30,-77,2450,74:03:bd:cb:0b:18,-55,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-53,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-57,Buffalo-A-91EE,74:03:bd:8a:91:e7,-59,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-52,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-44,okamoto room2,74:03:bd:8a:91:e0,-51,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-48,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-51,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-71,kajilab-a,00:3a:9d:f4:94:ab,-48,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-56,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-74,kajilab-g,00:3a:9d:f4:94:aa,-33,setcamera,b8:27:eb:a2:c8:8d,-55,DIRECT-8C78A161,66:eb:8c:78:21:61,-77,SET-Wireless-AP,c0:25:a2:c9:57:2a,-63,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-32,5GHz-anac-clab,74:03:bd:2e:cc:33,-81,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-82,4-kawabe-office-A,74:03:bd:1a:2c:e5,-86,4b-302,cc:e1:d5:ea:5f:b8,-53,4-kawabe-office-G,74:03:bd:1a:2c:e0,-72,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-63,AM-MIZUNO,90:84:0d:d5:9a:03,-71,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-54,a9d71355-6595-1801-b7ea-001c4d678e7c,34,1,-66,4-kawabe-lab-204,00:16:01:57:b7:11,-82,everystamp755,ac:3f:a4:65:73:4f,-82,3F-Naito-Lab,74:03:bd:7c:01:a0,-71,,,,,,,,,,,,,,,
2017/5/9 18:48,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-83,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-58,2450-A,74:03:bd:cb:0b:1c,-80,ait-wnet,00:24:a5:7b:b2:80,-61,ait-wnet_A,00:24:a5:7b:aa:30,-68,2450,74:03:bd:cb:0b:18,-63,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-53,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-53,Buffalo-A-91EE,74:03:bd:8a:91:e7,-53,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-52,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-55,okamoto room2,74:03:bd:8a:91:e0,-52,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-53,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-51,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-70,kajilab-a,00:3a:9d:f4:94:ab,-50,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-59,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-70,kajilab-g,00:3a:9d:f4:94:aa,-47,setcamera,b8:27:eb:a2:c8:8d,-66,DIRECT-8C78A161,66:eb:8c:78:21:61,-78,SET-Wireless-AP,c0:25:a2:c9:57:2a,-68,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-48,5GHz-anac-clab,74:03:bd:2e:cc:33,-87,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-86,4-kawabe-office-A,74:03:bd:1a:2c:e5,-87,4b-302,cc:e1:d5:ea:5f:b8,-62,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-62,AM-MIZUNO,90:84:0d:d5:9a:03,-74,3F-Naito-Lab,74:03:bd:7c:01:a0,-73,,,,,,,,,onogi-lab_g,74:03:bd:de:c0:57,-86,everystamp755,ac:3f:a4:65:73:4f,-85,,,,,,,,,,,,,,,,,,
2017/5/9 18:50,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-55,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-64,2450-A,74:03:bd:cb:0b:1c,-74,ait-wnet,00:24:a5:7b:b2:80,-66,ait-wnet_A,00:24:a5:7b:aa:30,-76,2450,74:03:bd:cb:0b:18,-64,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-53,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-54,Buffalo-A-91EE,74:03:bd:8a:91:e7,-56,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-55,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-51,okamoto room2,74:03:bd:8a:91:e0,-48,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-47,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-53,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-74,kajilab-a,00:3a:9d:f4:94:ab,-47,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-54,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-71,kajilab-g,00:3a:9d:f4:94:aa,-48,setcamera,b8:27:eb:a2:c8:8d,-65,DIRECT-8C78A161,66:eb:8c:78:21:61,-66,SET-Wireless-AP,c0:25:a2:c9:57:2a,-69,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-47,5GHz-anac-clab,74:03:bd:2e:cc:33,-80,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-88,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-62,AM-MIZUNO,90:84:0d:d5:9a:03,-75,4b-302,cc:e1:d5:ea:5f:b8,-60,,,,,,,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-58,a9d71355-6595-1801-b7ea-001c4d678e7c,34,1,-74,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/9 18:50,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-65,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-76,2450-A,74:03:bd:cb:0b:1c,-78,ait-wnet,00:24:a5:7b:b2:80,-62,ait-wnet_A,00:24:a5:7b:aa:30,-74,2450,74:03:bd:cb:0b:18,-66,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-49,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-58,Buffalo-A-91EE,74:03:bd:8a:91:e7,-57,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-50,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-50,okamoto room2,74:03:bd:8a:91:e0,-46,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-45,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-53,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-75,kajilab-a,00:3a:9d:f4:94:ab,-46,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-60,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-72,kajilab-g,00:3a:9d:f4:94:aa,-40,setcamera,b8:27:eb:a2:c8:8d,-69,DIRECT-8C78A161,66:eb:8c:78:21:61,-64,SET-Wireless-AP,c0:25:a2:c9:57:2a,-69,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-39,5GHz-anac-clab,74:03:bd:2e:cc:33,-80,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-88,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-62,AM-MIZUNO,90:84:0d:d5:9a:03,-75,4-kawabe-office-A,74:03:bd:1a:2c:e5,-87,,,,,,,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/9 18:50,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-72,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-59,2450-A,74:03:bd:cb:0b:1c,-78,ait-wnet,00:24:a5:7b:b2:80,-62,ait-wnet_A,00:24:a5:7b:aa:30,-74,2450,74:03:bd:cb:0b:18,-66,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-49,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-58,Buffalo-A-91EE,74:03:bd:8a:91:e7,-57,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-50,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-48,okamoto room2,74:03:bd:8a:91:e0,-46,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-45,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-53,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-75,kajilab-a,00:3a:9d:f4:94:ab,-46,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-60,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-72,kajilab-g,00:3a:9d:f4:94:aa,-40,setcamera,b8:27:eb:a2:c8:8d,-69,DIRECT-8C78A161,66:eb:8c:78:21:61,-64,SET-Wireless-AP,c0:25:a2:c9:57:2a,-69,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-39,5GHz-anac-clab,74:03:bd:2e:cc:33,-80,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-88,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-62,AM-MIZUNO,90:84:0d:d5:9a:03,-75,4-kawabe-office-A,74:03:bd:1a:2c:e5,-87,,,,,,,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/9 18:50,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-62,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-68,2450-A,74:03:bd:cb:0b:1c,-79,ait-wnet,00:24:a5:7b:b2:80,-60,ait-wnet_A,00:24:a5:7b:aa:30,-76,2450,74:03:bd:cb:0b:18,-59,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-58,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-60,Buffalo-A-91EE,74:03:bd:8a:91:e7,-60,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-46,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-46,okamoto room2,74:03:bd:8a:91:e0,-51,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-41,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-58,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-77,kajilab-a,00:3a:9d:f4:94:ab,-42,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-54,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-72,kajilab-g,00:3a:9d:f4:94:aa,-32,setcamera,b8:27:eb:a2:c8:8d,-69,DIRECT-8C78A161,66:eb:8c:78:21:61,-69,SET-Wireless-AP,c0:25:a2:c9:57:2a,-63,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-33,5GHz-anac-clab,74:03:bd:2e:cc:33,-82,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-87,AM-MIZUNO,90:84:0d:d5:9a:03,-74,4-kawabe-office-A,74:03:bd:1a:2c:e5,-87,4-kawabe-office-G,74:03:bd:1a:2c:e0,-72,everystamp755,ac:3f:a4:65:73:4f,-90,,,,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-50,a9d71355-6595-1801-b7ea-001c4d678e7c,34,1,-70,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/9 18:51,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-75,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-78,2450-A,74:03:bd:cb:0b:1c,-86,ait-wnet,00:24:a5:7b:b2:80,-58,ait-wnet_A,00:24:a5:7b:aa:30,-80,2450,74:03:bd:cb:0b:18,-68,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-59,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-64,Buffalo-A-91EE,74:03:bd:8a:91:e7,-66,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-35,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-33,okamoto room2,74:03:bd:8a:91:e0,-49,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-53,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-57,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-80,kajilab-a,00:3a:9d:f4:94:ab,-53,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-63,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-78,kajilab-g,00:3a:9d:f4:94:aa,-62,setcamera,b8:27:eb:a2:c8:8d,-79,DIRECT-8C78A161,66:eb:8c:78:21:61,-82,SET-Wireless-AP,c0:25:a2:c9:57:2a,-76,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-55,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-77,4-kawabe-office-A,74:03:bd:1a:2c:e5,-74,4-kawabe-office-G,74:03:bd:1a:2c:e0,-64,everystamp755,ac:3f:a4:65:73:4f,-82,4b-302,cc:e1:d5:ea:5f:b8,-45,3F-Naito-Lab,74:03:bd:7c:01:a0,-65,4b-matslabo,00:1d:73:b4:b1:cf,-73,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-76,a9d71355-6595-1801-b7ea-001c4d678e7c,34,1,-59,4b-matslabo-1,02:1d:73:b4:b1:cf,-74,4-kawabe-lab-204,5a:55:e2:bd:9b:f5,-89,5GHz-anac-clab,74:03:bd:2e:cc:33,-86,,,,,,,,,,,,,,,
