Date,RoomID,Beacon/0/UUID,Beacon/0/major,Beacon/0/minor,Beacon/0/RSSI,Beacon/1/UUID,Beacon/1/major,Beacon/1/minor,Beacon/1/RSSI,Wifi/0/SSID,Wifi/0/BSSID,Wifi/0/RSSI,Wifi/1/SSID,Wifi/1/BSSID,Wifi/1/RSSI,Wifi/2/SSID,Wifi/2/BSSID,Wifi/2/RSSI,Wifi/3/SSID,Wifi/3/BSSID,Wifi/3/RSSI,Wifi/4/SSID,Wifi/4/BSSID,Wifi/4/RSSI,Wifi/5/SSID,Wifi/5/BSSID,Wifi/5/RSSI,Wifi/6/SSID,Wifi/6/BSSID,Wifi/6/RSSI,Wifi/7/SSID,Wifi/7/BSSID,Wifi/7/RSSI,Wifi/8/SSID,Wifi/8/BSSID,Wifi/8/RSSI,Wifi/9/SSID,Wifi/9/BSSID,Wifi/9/RSSI,Wifi/10/SSID,Wifi/10/BSSID,Wifi/10/RSSI,Wifi/11/SSID,Wifi/11/BSSID,Wifi/11/RSSI,Wifi/12/SSID,Wifi/12/BSSID,Wifi/12/RSSI,Wifi/13/SSID,Wifi/13/BSSID,Wifi/13/RSSI,Wifi/14/SSID,Wifi/14/BSSID,Wifi/14/RSSI,Wifi/15/SSID,Wifi/15/BSSID,Wifi/15/RSSI,Wifi/16/SSID,Wifi/16/BSSID,Wifi/16/RSSI,Wifi/17/SSID,Wifi/17/BSSID,Wifi/17/RSSI,Wifi/18/SSID,Wifi/18/BSSID,Wifi/18/RSSI,Wifi/19/SSID,Wifi/19/BSSID,Wifi/19/RSSI,Wifi/20/SSID,Wifi/20/BSSID,Wifi/20/RSSI,Wifi/21/SSID,Wifi/21/BSSID,Wifi/21/RSSI,Wifi/22/SSID,Wifi/22/BSSID,Wifi/22/RSSI,Wifi/23/SSID,Wifi/23/BSSID,Wifi/23/RSSI,Wifi/24/SSID,Wifi/24/BSSID,Wifi/24/RSSI,Wifi/25/SSID,Wifi/25/BSSID,Wifi/25/RSSI,Wifi/26/SSID,Wifi/26/BSSID,Wifi/26/RSSI,Wifi/27/SSID,Wifi/27/BSSID,Wifi/27/RSSI,Wifi/28/SSID,Wifi/28/BSSID,Wifi/28/RSSI,Beacon/2/UUID,Beacon/2/major,Beacon/2/minor,Beacon/2/RSSI,Beacon/3/UUID,Beacon/3/major,Beacon/3/minor,Beacon/3/RSSI,Wifi/29/SSID,Wifi/29/BSSID,Wifi/29/RSSI,Wifi/30/SSID,Wifi/30/BSSID,Wifi/30/RSSI,Wifi/31/SSID,Wifi/31/BSSID,Wifi/31/RSSI,Wifi/32/SSID,Wifi/32/BSSID,Wifi/32/RSSI,Wifi/33/SSID,Wifi/33/BSSID,Wifi/33/RSSI,Wifi/34/SSID,Wifi/34/BSSID,Wifi/34/RSSI,Wifi/35/SSID,Wifi/35/BSSID,Wifi/35/RSSI
2017/5/9 18:51,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-80,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-56,2450-A,74:03:bd:cb:0b:1c,-86,ait-wnet,00:24:a5:7b:b2:80,-56,ait-wnet_A,00:24:a5:7b:aa:30,-80,2450,74:03:bd:cb:0b:18,-77,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-64,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-64,Buffalo-A-91EE,74:03:bd:8a:91:e7,-66,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-35,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-33,okamoto room2,74:03:bd:8a:91:e0,-57,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-49,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-63,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-76,kajilab-a,00:3a:9d:f4:94:ab,-50,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-63,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-79,kajilab-g,00:3a:9d:f4:94:aa,-58,setcamera,b8:27:eb:a2:c8:8d,-72,DIRECT-8C78A161,66:eb:8c:78:21:61,-82,SET-Wireless-AP,c0:25:a2:c9:57:2a,-71,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-58,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-77,4-kawabe-office-A,74:03:bd:1a:2c:e5,-75,4-kawabe-office-G,74:03:bd:1a:2c:e0,-68,everystamp755,ac:3f:a4:65:73:4f,-78,4b-302,cc:e1:d5:ea:5f:b8,-47,3F-Naito-Lab,74:03:bd:7c:01:a0,-69,4-kawabe-lab-204,5a:55:e2:bd:9b:f5,-89,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-68,a9d71355-6595-1801-b7ea-001c4d678e7c,34,1,-52,5GHz-anac-clab,74:03:bd:2e:cc:33,-86,,,,,,,,,,,,,,,,,,,,,
2017/5/9 18:51,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-59,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-79,2450-A,74:03:bd:cb:0b:1c,-86,ait-wnet,00:24:a5:7b:b2:80,-58,ait-wnet_A,00:24:a5:7b:aa:30,-85,2450,74:03:bd:cb:0b:18,-73,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-56,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-64,Buffalo-A-91EE,74:03:bd:8a:91:e7,-64,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-39,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-34,okamoto room2,74:03:bd:8a:91:e0,-57,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-57,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-59,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-80,kajilab-a,00:3a:9d:f4:94:ab,-58,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-62,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-82,kajilab-g,00:3a:9d:f4:94:aa,-58,setcamera,b8:27:eb:a2:c8:8d,-69,SET-Wireless-AP,c0:25:a2:c9:57:2a,-71,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-57,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-77,4-kawabe-office-A,74:03:bd:1a:2c:e5,-75,4-kawabe-office-G,74:03:bd:1a:2c:e0,-70,everystamp755,ac:3f:a4:65:73:4f,-78,4b-302,cc:e1:d5:ea:5f:b8,-47,3F-Naito-Lab,74:03:bd:7c:01:a0,-67,,,,,,,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-69,a9d71355-6595-1801-b7ea-001c4d678e7c,34,1,-54,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/9 18:52,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-74,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-76,2450-A,74:03:bd:cb:0b:1c,-86,ait-wnet,00:24:a5:7b:b2:80,-62,ait-wnet_A,00:24:a5:7b:aa:30,-82,2450,74:03:bd:cb:0b:18,-68,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-52,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-63,Buffalo-A-91EE,74:03:bd:8a:91:e7,-65,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-41,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-33,okamoto room2,74:03:bd:8a:91:e0,-57,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-63,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-56,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-83,kajilab-a,00:3a:9d:f4:94:ab,-63,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-62,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-81,kajilab-g,00:3a:9d:f4:94:aa,-55,setcamera,b8:27:eb:a2:c8:8d,-69,SET-Wireless-AP,c0:25:a2:c9:57:2a,-71,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-55,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-79,4-kawabe-office-A,74:03:bd:1a:2c:e5,-79,4-kawabe-office-G,74:03:bd:1a:2c:e0,-65,everystamp755,ac:3f:a4:65:73:4f,-82,4b-302,cc:e1:d5:ea:5f:b8,-47,3F-Naito-Lab,74:03:bd:7c:01:a0,-61,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-70,4b-matslabo-1,02:1d:73:b4:b1:cf,-73,DIRECT-8C78A161,66:eb:8c:78:21:61,-76,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-66,a9d71355-6595-1801-b7ea-001c4d678e7c,34,1,-55,,,,,,,,,,,,,,,,,,,,,
2017/5/9 18:52,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-44,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-76,2450-A,74:03:bd:cb:0b:1c,-88,ait-wnet,00:24:a5:7b:b2:80,-65,ait-wnet_A,00:24:a5:7b:aa:30,-83,2450,74:03:bd:cb:0b:18,-69,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-54,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-68,Buffalo-A-91EE,74:03:bd:8a:91:e7,-64,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-42,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-43,okamoto room2,74:03:bd:8a:91:e0,-50,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-59,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-52,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-80,kajilab-a,00:3a:9d:f4:94:ab,-59,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-61,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-78,kajilab-g,00:3a:9d:f4:94:aa,-51,setcamera,b8:27:eb:a2:c8:8d,-65,SET-Wireless-AP,c0:25:a2:c9:57:2a,-71,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-49,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-80,4-kawabe-office-A,74:03:bd:1a:2c:e5,-78,4-kawabe-office-G,74:03:bd:1a:2c:e0,-62,everystamp755,ac:3f:a4:65:73:4f,-79,4b-302,cc:e1:d5:ea:5f:b8,-52,3F-Naito-Lab,74:03:bd:7c:01:a0,-63,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-74,DIRECT-8C78A161,66:eb:8c:78:21:61,-74,5GHz-anac-clab,74:03:bd:2e:cc:33,-86,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-75,a9d71355-6595-1801-b7ea-001c4d678e7c,34,1,-52,ait-wnet,4c:e6:76:82:40:b0,-74,,,,,,,,,,,,,,,,,,
2017/5/9 18:52,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-81,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-49,2450-A,74:03:bd:cb:0b:1c,-88,ait-wnet,00:24:a5:7b:b2:80,-54,ait-wnet_A,00:24:a5:7b:aa:30,-82,2450,74:03:bd:cb:0b:18,-69,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-55,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-63,Buffalo-A-91EE,74:03:bd:8a:91:e7,-65,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-39,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-37,okamoto room2,74:03:bd:8a:91:e0,-48,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-60,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-55,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-78,kajilab-a,00:3a:9d:f4:94:ab,-60,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-63,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-80,kajilab-g,00:3a:9d:f4:94:aa,-57,setcamera,b8:27:eb:a2:c8:8d,-73,SET-Wireless-AP,c0:25:a2:c9:57:2a,-71,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-56,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-80,4-kawabe-office-A,74:03:bd:1a:2c:e5,-75,4-kawabe-office-G,74:03:bd:1a:2c:e0,-63,everystamp755,ac:3f:a4:65:73:4f,-80,4b-302,cc:e1:d5:ea:5f:b8,-52,3F-Naito-Lab,74:03:bd:7c:01:a0,-62,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-75,DIRECT-8C78A161,66:eb:8c:78:21:61,-72,5GHz-anac-clab,74:03:bd:2e:cc:33,-87,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-64,a9d71355-6595-1801-b7ea-001c4d678e7c,34,1,-54,ait-wnet,4c:e6:76:82:40:b0,-74,AM-MIZUNO,90:84:0d:d5:9a:03,-74,,,,,,,,,,,,,,,
2017/5/9 18:52,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-54,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-77,ait-wnet,00:24:a5:7b:b2:80,-63,ait-wnet_A,00:24:a5:7b:aa:30,-80,2450,74:03:bd:cb:0b:18,-71,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-55,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-63,Buffalo-A-91EE,74:03:bd:8a:91:e7,-66,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-42,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-33,okamoto room2,74:03:bd:8a:91:e0,-53,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-60,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-58,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-80,kajilab-a,00:3a:9d:f4:94:ab,-58,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-61,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-81,kajilab-g,00:3a:9d:f4:94:aa,-56,setcamera,b8:27:eb:a2:c8:8d,-62,SET-Wireless-AP,c0:25:a2:c9:57:2a,-71,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-56,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-78,4-kawabe-office-A,74:03:bd:1a:2c:e5,-79,4-kawabe-office-G,74:03:bd:1a:2c:e0,-65,everystamp755,ac:3f:a4:65:73:4f,-81,4b-302,cc:e1:d5:ea:5f:b8,-56,3F-Naito-Lab,74:03:bd:7c:01:a0,-62,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-76,DIRECT-8C78A161,66:eb:8c:78:21:61,-79,5GHz-anac-clab,74:03:bd:2e:cc:33,-87,iPhone,fe:0c:5c:79:11:3d,-74,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-76,a9d71355-6595-1801-b7ea-001c4d678e7c,34,1,-54,AM-MIZUNO,90:84:0d:d5:9a:03,-74,4b-matslabo,00:1d:73:b4:b1:cf,-74,4b-matslabo-1,02:1d:73:b4:b1:cf,-76,sawano-lab,4c:32:75:c6:2b:02,-81,onogi-lab_a,74:03:bd:de:c0:50,-83,,,,,,
2017/5/9 18:53,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-50,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-73,ait-wnet,00:24:a5:7b:b2:80,-58,2450,74:03:bd:cb:0b:18,-68,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-63,Buffalo-A-91EE,74:03:bd:8a:91:e7,-62,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-36,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-39,okamoto room2,74:03:bd:8a:91:e0,-55,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-59,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-62,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-78,kajilab-a,00:3a:9d:f4:94:ab,-59,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-62,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-81,kajilab-g,00:3a:9d:f4:94:aa,-56,setcamera,b8:27:eb:a2:c8:8d,-68,SET-Wireless-AP,c0:25:a2:c9:57:2a,-76,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-56,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-79,4-kawabe-office-A,74:03:bd:1a:2c:e5,-78,4-kawabe-office-G,74:03:bd:1a:2c:e0,-67,everystamp755,ac:3f:a4:65:73:4f,-80,4b-302,cc:e1:d5:ea:5f:b8,-46,3F-Naito-Lab,74:03:bd:7c:01:a0,-67,DIRECT-8C78A161,66:eb:8c:78:21:61,-73,5GHz-anac-clab,74:03:bd:2e:cc:33,-86,iPhone,fe:0c:5c:79:11:3d,-72,2450-A,74:03:bd:cb:0b:1c,-85,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-60,4-kawabe-lab-205,00:16:01:83:34:49,-84,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-69,a9d71355-6595-1801-b7ea-001c4d678e7c,34,1,-52,4b-matslabo-1,02:1d:73:b4:b1:cf,-74,ait-wnet,4c:e6:76:82:40:b0,-74,,,,,,,,,,,,,,,
2017/5/9 18:53,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-73,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-55,ait-wnet,00:24:a5:7b:b2:80,-61,2450,74:03:bd:cb:0b:18,-68,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-63,Buffalo-A-91EE,74:03:bd:8a:91:e7,-62,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-37,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-40,okamoto room2,74:03:bd:8a:91:e0,-58,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-56,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-66,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-77,kajilab-a,00:3a:9d:f4:94:ab,-57,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-64,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-81,kajilab-g,00:3a:9d:f4:94:aa,-60,setcamera,b8:27:eb:a2:c8:8d,-68,SET-Wireless-AP,c0:25:a2:c9:57:2a,-76,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-60,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-79,4-kawabe-office-A,74:03:bd:1a:2c:e5,-79,4-kawabe-office-G,74:03:bd:1a:2c:e0,-68,everystamp755,ac:3f:a4:65:73:4f,-80,4b-302,cc:e1:d5:ea:5f:b8,-46,3F-Naito-Lab,74:03:bd:7c:01:a0,-67,DIRECT-8C78A161,66:eb:8c:78:21:61,-76,5GHz-anac-clab,74:03:bd:2e:cc:33,-86,iPhone,fe:0c:5c:79:11:3d,-70,2450-A,74:03:bd:cb:0b:1c,-86,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-64,4-kawabe-lab-205,00:16:01:83:34:49,-84,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-71,a9d71355-6595-1801-b7ea-001c4d678e7c,34,1,-56,ait-wnet,4c:e6:76:82:40:b0,-74,ait-wnet_A,00:24:a5:7b:aa:30,-83,,,,,,,,,,,,,,,
2017/5/9 18:54,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,31,1,-79,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-62,ait-wnet,00:24:a5:7b:b2:80,-60,2450,74:03:bd:cb:0b:18,-70,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-65,Buffalo-A-91EE,74:03:bd:8a:91:e7,-64,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-37,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-27,okamoto room2,74:03:bd:8a:91:e0,-58,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-55,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-61,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-81,kajilab-a,00:3a:9d:f4:94:ab,-55,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-65,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-80,kajilab-g,00:3a:9d:f4:94:aa,-56,setcamera,b8:27:eb:a2:c8:8d,-70,SET-Wireless-AP,c0:25:a2:c9:57:2a,-70,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-55,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-79,4-kawabe-office-A,74:03:bd:1a:2c:e5,-80,4-kawabe-office-G,74:03:bd:1a:2c:e0,-62,everystamp755,ac:3f:a4:65:73:4f,-79,4b-302,cc:e1:d5:ea:5f:b8,-52,3F-Naito-Lab,74:03:bd:7c:01:a0,-72,5GHz-anac-clab,74:03:bd:2e:cc:33,-87,iPhone,fe:0c:5c:79:11:3d,-75,2450-A,74:03:bd:cb:0b:1c,-85,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-61,ait-wnet_A,00:24:a5:7b:aa:30,-79,4b-matslabo,00:1d:73:b4:b1:cf,-74,a9d71355-6595-1801-b7ea-001c4d678e7c,31,2,-72,a9d71355-6595-1801-b7ea-001c4d678e7c,34,1,-53,4b-matslabo-1,02:1d:73:b4:b1:cf,-75,sawano-lab,4c:32:75:c6:2b:02,-76,DIRECT-8C78A161,66:eb:8c:78:21:61,-76,4-kawabe-lab-204,00:16:01:57:b7:11,-74,4-kawabe-lab-205,00:16:01:83:34:49,-80,n-itolab-ac,80:ea:96:f2:cc:76,-77,4-kawabe-lab-204,5a:55:e2:bd:9b:f5,-80
2017/5/9 18:59,RoomE,a9d71355-6595-1801-b7ea-001c4d678e7c,34,3,-63,a9d71355-6595-1801-b7ea-001c4d678e7c,34,2,-75,ait-wnet_A,4c:e6:76:82:84:d0,-43,ait-wnet,4c:e6:76:82:40:b0,-81,ait-wnet,4c:e6:76:82:40:60,-45,shocktube,00:16:01:da:6d:1b,-85,ait-wnet_A,4c:e6:76:82:85:90,-85,4b-matslaboEX,cc:e1:d5:51:4e:c0,-83,ait-wnet,4c:e6:76:82:87:70,-88,n-itolab-g,00:a0:de:e2:6b:69,-87,ait,00:90:fe:f7:da:b6,-89,AIT,00:90:fe:f7:da:b4,-90,4b-matslabo-1,02:1d:73:b4:b1:cf,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/9 18:59,RoomE,a9d71355-6595-1801-b7ea-001c4d678e7c,34,3,-63,a9d71355-6595-1801-b7ea-001c4d678e7c,34,2,-60,ait-wnet_A,4c:e6:76:82:84:d0,-51,ait-wnet,4c:e6:76:82:40:b0,-78,ait-wnet,4c:e6:76:82:40:60,-44,shocktube,00:16:01:da:6d:1b,-82,ait-wnet_A,4c:e6:76:82:85:90,-86,4b-matslaboEX,cc:e1:d5:51:4e:c0,-80,ait-wnet,4c:e6:76:82:87:70,-88,wx03-2eeb8c,98:f1:99:32:33:6e,-87,ait-wnet,00:16:01:04:c2:51,-87,sawano-lab,4c:32:75:c6:2b:02,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/9 18:59,RoomE,a9d71355-6595-1801-b7ea-001c4d678e7c,34,3,-68,a9d71355-6595-1801-b7ea-001c4d678e7c,34,2,-67,ait-wnet_A,4c:e6:76:82:84:d0,-51,ait-wnet,4c:e6:76:82:40:b0,-78,ait-wnet,4c:e6:76:82:40:60,-44,shocktube,00:16:01:da:6d:1b,-82,ait-wnet_A,4c:e6:76:82:85:90,-86,4b-matslaboEX,cc:e1:d5:51:4e:c0,-80,ait-wnet,4c:e6:76:82:87:70,-88,wx03-2eeb8c,98:f1:99:32:33:6e,-87,ait-wnet,00:16:01:04:c2:51,-87,sawano-lab,4c:32:75:c6:2b:02,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/9 18:59,RoomE,a9d71355-6595-1801-b7ea-001c4d678e7c,34,3,-62,a9d71355-6595-1801-b7ea-001c4d678e7c,34,2,-70,ait-wnet_A,4c:e6:76:82:84:d0,-49,ait-wnet,4c:e6:76:82:40:b0,-77,ait-wnet,4c:e6:76:82:40:60,-40,shocktube,00:16:01:da:6d:1b,-82,ait-wnet_A,4c:e6:76:82:85:90,-84,ait-wnet,4c:e6:76:82:87:70,-83,sawano-lab,4c:32:75:c6:2b:02,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/9 19:00,RoomE,a9d71355-6595-1801-b7ea-001c4d678e7c,34,3,-85,a9d71355-6595-1801-b7ea-001c4d678e7c,34,2,-74,ait-wnet_A,4c:e6:76:82:84:d0,-45,ait-wnet,4c:e6:76:82:40:b0,-77,ait-wnet,4c:e6:76:82:40:60,-78,shocktube,00:16:01:da:6d:1b,-84,ait-wnet_A,4c:e6:76:82:85:90,-88,ait-wnet,4c:e6:76:82:87:70,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/9 19:00,RoomE,a9d71355-6595-1801-b7ea-001c4d678e7c,34,3,-73,a9d71355-6595-1801-b7ea-001c4d678e7c,34,2,-67,ait-wnet_A,4c:e6:76:82:84:d0,-42,ait-wnet,4c:e6:76:82:40:b0,-81,ait-wnet,4c:e6:76:82:40:60,-50,shocktube,00:16:01:da:6d:1b,-83,ait-wnet_A,4c:e6:76:82:85:90,-88,ait-wnet,4c:e6:76:82:87:70,-83,n-itolab-n,00:a0:de:e2:6b:68,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/9 19:00,RoomE,a9d71355-6595-1801-b7ea-001c4d678e7c,34,3,-57,a9d71355-6595-1801-b7ea-001c4d678e7c,34,2,-70,ait-wnet_A,4c:e6:76:82:84:d0,-41,ait-wnet,4c:e6:76:82:40:b0,-80,ait-wnet,4c:e6:76:82:40:60,-39,shocktube,00:16:01:da:6d:1b,-83,ait-wnet_A,4c:e6:76:82:85:90,-85,n-itolab-n,00:a0:de:e2:6b:68,-86,Popcul2,0c:51:01:e6:e9:8a,-85,4b-matslaboEX,cc:e1:d5:51:4e:c0,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/9 19:00,RoomE,a9d71355-6595-1801-b7ea-001c4d678e7c,34,3,-71,a9d71355-6595-1801-b7ea-001c4d678e7c,34,2,-60,ait-wnet_A,4c:e6:76:82:84:d0,-44,ait-wnet,4c:e6:76:82:40:b0,-81,ait-wnet,4c:e6:76:82:40:60,-44,shocktube,00:16:01:da:6d:1b,-82,ait-wnet_A,4c:e6:76:82:85:90,-87,Popcul2,0c:51:01:e6:e9:8a,-82,n-itolab-n,00:a0:de:e2:6b:68,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/9 19:00,RoomE,a9d71355-6595-1801-b7ea-001c4d678e7c,34,3,-63,a9d71355-6595-1801-b7ea-001c4d678e7c,34,2,-66,ait-wnet_A,4c:e6:76:82:84:d0,-43,ait-wnet,4c:e6:76:82:40:b0,-80,ait-wnet,4c:e6:76:82:40:60,-43,shocktube,00:16:01:da:6d:1b,-79,ait-wnet_A,4c:e6:76:82:85:90,-82,n-itolab-n,00:a0:de:e2:6b:68,-85,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-85,WOK2,04:1e:64:9a:7f:ab,-81,4b-matslaboEX,cc:e1:d5:51:4e:c0,-85,Buffalo-G-3218,74:03:bd:ed:32:19,-87,Okuken2,00:16:01:34:09:6f,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/9 19:01,RoomE,a9d71355-6595-1801-b7ea-001c4d678e7c,34,3,-63,a9d71355-6595-1801-b7ea-001c4d678e7c,34,2,-72,ait-wnet_A,4c:e6:76:82:84:d0,-45,ait-wnet,4c:e6:76:82:40:b0,-80,ait-wnet,4c:e6:76:82:40:60,-46,shocktube,00:16:01:da:6d:1b,-78,ait-wnet_A,4c:e6:76:82:85:90,-86,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-85,WOK2,04:1e:64:9a:7f:ab,-81,4b-matslaboEX,cc:e1:d5:51:4e:c0,-77,Buffalo-G-3218,74:03:bd:ed:32:19,-87,Okuken2,00:16:01:34:09:6f,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,