Date,RoomID,Beacon/0/UUID,Beacon/0/major,Beacon/0/minor,Beacon/0/RSSI,Beacon/1/UUID,Beacon/1/major,Beacon/1/minor,Beacon/1/RSSI,Beacon/2/UUID,Beacon/2/major,Beacon/2/minor,Beacon/2/RSSI,Wifi/0/SSID,Wifi/0/BSSID,Wifi/0/RSSI,Wifi/1/SSID,Wifi/1/BSSID,Wifi/1/RSSI,Wifi/2/SSID,Wifi/2/BSSID,Wifi/2/RSSI,Wifi/3/SSID,Wifi/3/BSSID,Wifi/3/RSSI,Wifi/4/SSID,Wifi/4/BSSID,Wifi/4/RSSI,Wifi/5/SSID,Wifi/5/BSSID,Wifi/5/RSSI,Wifi/6/SSID,Wifi/6/BSSID,Wifi/6/RSSI,Wifi/7/SSID,Wifi/7/BSSID,Wifi/7/RSSI,Wifi/8/SSID,Wifi/8/BSSID,Wifi/8/RSSI,Wifi/9/SSID,Wifi/9/BSSID,Wifi/9/RSSI,Wifi/10/SSID,Wifi/10/BSSID,Wifi/10/RSSI,Wifi/11/SSID,Wifi/11/BSSID,Wifi/11/RSSI,Wifi/12/SSID,Wifi/12/BSSID,Wifi/12/RSSI,Wifi/13/SSID,Wifi/13/BSSID,Wifi/13/RSSI,Wifi/14/SSID,Wifi/14/BSSID,Wifi/14/RSSI,Wifi/15/SSID,Wifi/15/BSSID,Wifi/15/RSSI,Wifi/16/SSID,Wifi/16/BSSID,Wifi/16/RSSI,Wifi/17/SSID,Wifi/17/BSSID,Wifi/17/RSSI,Wifi/18/SSID,Wifi/18/BSSID,Wifi/18/RSSI,Wifi/19/SSID,Wifi/19/BSSID,Wifi/19/RSSI,Wifi/20/SSID,Wifi/20/BSSID,Wifi/20/RSSI,Wifi/21/SSID,Wifi/21/BSSID,Wifi/21/RSSI,Wifi/22/SSID,Wifi/22/BSSID,Wifi/22/RSSI,Wifi/23/SSID,Wifi/23/BSSID,Wifi/23/RSSI,Wifi/24/SSID,Wifi/24/BSSID,Wifi/24/RSSI,Wifi/25/SSID,Wifi/25/BSSID,Wifi/25/RSSI,Wifi/26/SSID,Wifi/26/BSSID,Wifi/26/RSSI,Wifi/27/SSID,Wifi/27/BSSID,Wifi/27/RSSI,Wifi/28/SSID,Wifi/28/BSSID,Wifi/28/RSSI,Wifi/29/SSID,Wifi/29/BSSID,Wifi/29/RSSI,Wifi/30/SSID,Wifi/30/BSSID,Wifi/30/RSSI,Wifi/31/SSID,Wifi/31/BSSID,Wifi/31/RSSI,Wifi/32/SSID,Wifi/32/BSSID,Wifi/32/RSSI,Wifi/33/SSID,Wifi/33/BSSID,Wifi/33/RSSI,Wifi/34/SSID,Wifi/34/BSSID,Wifi/34/RSSI,Wifi/35/SSID,Wifi/35/BSSID,Wifi/35/RSSI,Wifi/36/SSID,Wifi/36/BSSID,Wifi/36/RSSI
2017/5/1 11:14,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-49,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-70,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-85,ait-wnet_A,00:24:a5:7b:aa:30,-80,ait-wnet,00:24:a5:7b:b2:80,-59,2450-A,74:03:bd:cb:0b:1c,-83,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-62,2450,74:03:bd:cb:0b:18,-59,4-kawabe-office-G,74:03:bd:1a:2c:e0,-69,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-62,4b-302,cc:e1:d5:ea:5f:b8,-48,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-40,Buffalo-A-91EE,74:03:bd:8a:91:e7,-65,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-31,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-57,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-58,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-82,4-kawabe-office-A,74:03:bd:1a:2c:e5,-74,kajilab-a,00:3a:9d:f4:94:ab,-57,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-59,3F-Naito-Lab,74:03:bd:7c:01:a0,-64,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-80,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-76,kajilab-g,00:3a:9d:f4:94:aa,-56,okamoto room2,74:03:bd:8a:91:e0,-59,setcamera,b8:27:eb:a2:c8:8d,-71,SET-Wireless-AP,c0:25:a2:c9:57:2a,-71,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-62,NULL,d2:25:a2:c9:57:2a,-80,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-69,5GHz-anac-clab,74:03:bd:2e:cc:33,-85,DIRECT-8C78A161,66:eb:8c:78:21:61,-71,n-itolab-ac,80:ea:96:f2:cc:76,-72,4-kawabe-lab-205,00:16:01:83:34:49,-81,onogi-lab_a,74:03:bd:de:c0:50,-81,everystamp755,ac:3f:a4:65:73:4f,-81,4b-matslabo-1,02:1d:73:b4:b1:cf,-85,ait-wnet,4c:e6:76:82:40:b0,-87,,,,,,
2017/5/1 11:14,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-68,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-76,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-77,ait-wnet_A,00:24:a5:7b:aa:30,-79,ait-wnet,00:24:a5:7b:b2:80,-54,2450-A,74:03:bd:cb:0b:1c,-83,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-58,2450,74:03:bd:cb:0b:18,-68,4-kawabe-office-G,74:03:bd:1a:2c:e0,-66,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-63,4b-302,cc:e1:d5:ea:5f:b8,-50,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-38,Buffalo-A-91EE,74:03:bd:8a:91:e7,-60,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-40,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-56,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-57,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-77,4-kawabe-office-A,74:03:bd:1a:2c:e5,-77,kajilab-a,00:3a:9d:f4:94:ab,-59,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-59,3F-Naito-Lab,74:03:bd:7c:01:a0,-60,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-82,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-76,kajilab-g,00:3a:9d:f4:94:aa,-57,okamoto room2,74:03:bd:8a:91:e0,-57,setcamera,b8:27:eb:a2:c8:8d,-68,SET-Wireless-AP,c0:25:a2:c9:57:2a,-70,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-58,NULL,d2:25:a2:c9:57:2a,-75,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-67,5GHz-anac-clab,74:03:bd:2e:cc:33,-85,n-itolab-ac,80:ea:96:f2:cc:76,-79,4-kawabe-lab-205,00:16:01:83:34:49,-72,everystamp755,ac:3f:a4:65:73:4f,-81,ait-wnet,4c:e6:76:82:40:b0,-81,4-kawabe-lab-204,5a:55:e2:bd:9b:f5,-78,sawano-lab,4c:32:75:c6:2b:02,-81,AM-MIZUNO,90:84:0d:d5:9a:03,-83,4b-matslabo,00:1d:73:b4:b1:cf,-84,ait-wnet_A,4c:e6:76:82:85:90,-88
2017/5/1 11:14,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-51,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-68,,,,,ait-wnet_A,00:24:a5:7b:aa:30,-85,ait-wnet,00:24:a5:7b:b2:80,-58,2450-A,74:03:bd:cb:0b:1c,-87,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-68,2450,74:03:bd:cb:0b:18,-73,4-kawabe-office-G,74:03:bd:1a:2c:e0,-69,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-65,4b-302,cc:e1:d5:ea:5f:b8,-45,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-46,Buffalo-A-91EE,74:03:bd:8a:91:e7,-64,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-44,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-56,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-64,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-81,4-kawabe-office-A,74:03:bd:1a:2c:e5,-77,kajilab-a,00:3a:9d:f4:94:ab,-64,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-66,3F-Naito-Lab,74:03:bd:7c:01:a0,-60,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-82,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-79,kajilab-g,00:3a:9d:f4:94:aa,-54,okamoto room2,74:03:bd:8a:91:e0,-60,setcamera,b8:27:eb:a2:c8:8d,-68,SET-Wireless-AP,c0:25:a2:c9:57:2a,-74,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-67,NULL,d2:25:a2:c9:57:2a,-76,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-73,n-itolab-ac,80:ea:96:f2:cc:76,-79,4-kawabe-lab-205,00:16:01:83:34:49,-72,everystamp755,ac:3f:a4:65:73:4f,-80,ait-wnet,4c:e6:76:82:40:b0,-81,4-kawabe-lab-204,5a:55:e2:bd:9b:f5,-78,sawano-lab,4c:32:75:c6:2b:02,-81,AM-MIZUNO,90:84:0d:d5:9a:03,-86,4b-matslabo,00:1d:73:b4:b1:cf,-84,ait-wnet_A,4c:e6:76:82:85:90,-88,,,
2017/5/1 11:14,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-48,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-64,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-72,ait-wnet_A,00:24:a5:7b:aa:30,-79,ait-wnet,00:24:a5:7b:b2:80,-65,2450-A,74:03:bd:cb:0b:1c,-87,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-56,2450,74:03:bd:cb:0b:18,-68,4-kawabe-office-G,74:03:bd:1a:2c:e0,-72,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-65,4b-302,cc:e1:d5:ea:5f:b8,-46,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-40,Buffalo-A-91EE,74:03:bd:8a:91:e7,-62,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-43,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-59,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-61,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-78,4-kawabe-office-A,74:03:bd:1a:2c:e5,-80,kajilab-a,00:3a:9d:f4:94:ab,-61,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-58,3F-Naito-Lab,74:03:bd:7c:01:a0,-65,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-77,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-78,kajilab-g,00:3a:9d:f4:94:aa,-58,okamoto room2,74:03:bd:8a:91:e0,-52,setcamera,b8:27:eb:a2:c8:8d,-70,SET-Wireless-AP,c0:25:a2:c9:57:2a,-75,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-57,NULL,d2:25:a2:c9:57:2a,-85,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-71,4-kawabe-lab-205,00:16:01:83:34:49,-84,everystamp755,ac:3f:a4:65:73:4f,-84,AM-MIZUNO,90:84:0d:d5:9a:03,-86,4b-matslabo,00:1d:73:b4:b1:cf,-88,DIRECT-8C78A161,66:eb:8c:78:21:61,-77,5GHz-anac-clab,74:03:bd:2e:cc:33,-86,4-kawabe-lab-204,00:16:01:57:b7:11,-76,,,,,,,,,
2017/5/1 11:14,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-58,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-79,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-84,ait-wnet_A,00:24:a5:7b:aa:30,-78,ait-wnet,00:24:a5:7b:b2:80,-69,2450-A,74:03:bd:cb:0b:1c,-87,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-60,2450,74:03:bd:cb:0b:18,-72,4-kawabe-office-G,74:03:bd:1a:2c:e0,-70,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-61,4b-302,cc:e1:d5:ea:5f:b8,-45,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-40,Buffalo-A-91EE,74:03:bd:8a:91:e7,-62,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-41,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-55,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-61,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-78,4-kawabe-office-A,74:03:bd:1a:2c:e5,-82,kajilab-a,00:3a:9d:f4:94:ab,-61,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-58,3F-Naito-Lab,74:03:bd:7c:01:a0,-65,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-73,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-78,kajilab-g,00:3a:9d:f4:94:aa,-55,okamoto room2,74:03:bd:8a:91:e0,-57,setcamera,b8:27:eb:a2:c8:8d,-70,SET-Wireless-AP,c0:25:a2:c9:57:2a,-71,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-63,NULL,d2:25:a2:c9:57:2a,-85,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-71,everystamp755,ac:3f:a4:65:73:4f,-84,AM-MIZUNO,90:84:0d:d5:9a:03,-86,DIRECT-8C78A161,66:eb:8c:78:21:61,-77,5GHz-anac-clab,74:03:bd:2e:cc:33,-85,4-kawabe-lab-204,00:16:01:57:b7:11,-76,4b-matslaboEX,b0:c7:45:c9:0d:d0,-87,,,,,,,,,,,,
2017/5/1 11:15,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-52,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-67,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-72,ait-wnet_A,00:24:a5:7b:aa:30,-81,ait-wnet,00:24:a5:7b:b2:80,-61,2450-A,74:03:bd:cb:0b:1c,-82,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-68,2450,74:03:bd:cb:0b:18,-65,4-kawabe-office-G,74:03:bd:1a:2c:e0,-72,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-68,4b-302,cc:e1:d5:ea:5f:b8,-45,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-38,Buffalo-A-91EE,74:03:bd:8a:91:e7,-61,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-35,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-57,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-58,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-79,4-kawabe-office-A,74:03:bd:1a:2c:e5,-79,kajilab-a,00:3a:9d:f4:94:ab,-61,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-67,3F-Naito-Lab,74:03:bd:7c:01:a0,-67,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-77,SET-Wireless-AP-11ac,c0:25:a2:c9:57:2b,-80,kajilab-g,00:3a:9d:f4:94:aa,-57,okamoto room2,74:03:bd:8a:91:e0,-57,setcamera,b8:27:eb:a2:c8:8d,-68,SET-Wireless-AP,c0:25:a2:c9:57:2a,-74,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-68,NULL,d2:25:a2:c9:57:2a,-70,everystamp755,ac:3f:a4:65:73:4f,-88,DIRECT-8C78A161,66:eb:8c:78:21:61,-73,5GHz-anac-clab,74:03:bd:2e:cc:33,-86,4-kawabe-lab-204,5a:55:e2:bd:9b:f5,-80,,,,,,,,,,,,,,,,,,,,,
2017/5/1 16:36,RoomE,a9d71355-6595-1801-b7ea-001c4d678e7c,34,3,-67,a9d71355-6595-1801-b7ea-001c4d678e7c,34,2,-62,,,,,ait-wnet,4c:e6:76:82:40:60,-45,ait-wnet_A,4c:e6:76:82:84:d0,-49,iPhone,6e:7c:5f:45:b9:ac,-33,shocktube,00:16:01:da:6d:1b,-80,ait-wnet_A,4c:e6:76:82:85:90,-86,ait-wnet,4c:e6:76:82:40:b0,-77,onogi-lab_a,74:03:bd:de:c0:50,-83,n-itolab-n,00:a0:de:e2:6b:68,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/1 16:36,RoomE,a9d71355-6595-1801-b7ea-001c4d678e7c,34,3,-62,a9d71355-6595-1801-b7ea-001c4d678e7c,34,2,-69,,,,,ait-wnet,4c:e6:76:82:40:60,-41,ait-wnet_A,4c:e6:76:82:84:d0,-45,iPhone,6e:7c:5f:45:b9:ac,-33,shocktube,00:16:01:da:6d:1b,-80,ait-wnet_A,4c:e6:76:82:85:90,-86,ait-wnet,4c:e6:76:82:40:b0,-77,onogi-lab_a,74:03:bd:de:c0:50,-83,n-itolab-n,00:a0:de:e2:6b:68,-86,Popcul2,0c:51:01:e6:e9:8a,-86,Buffalo-G-3218,74:03:bd:ed:32:19,-87,clabpro_G,00:24:a5:7b:d1:70,-87,ait-wnet,00:16:01:04:c4:df,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/1 16:37,RoomE,a9d71355-6595-1801-b7ea-001c4d678e7c,34,3,-63,a9d71355-6595-1801-b7ea-001c4d678e7c,34,2,-60,,,,,ait-wnet,4c:e6:76:82:40:60,-44,ait-wnet_A,4c:e6:76:82:84:d0,-48,iPhone,6e:7c:5f:45:b9:ac,-30,shocktube,00:16:01:da:6d:1b,-80,ait-wnet_A,4c:e6:76:82:85:90,-86,ait-wnet,4c:e6:76:82:40:b0,-80,Popcul2,0c:51:01:e6:e9:8a,-85,Buffalo-G-3218,74:03:bd:ed:32:19,-87,clabpro_G,00:24:a5:7b:d1:70,-87,ait-wnet,00:16:01:04:c4:df,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/1 16:37,RoomE,a9d71355-6595-1801-b7ea-001c4d678e7c,34,3,-74,a9d71355-6595-1801-b7ea-001c4d678e7c,34,2,-53,,,,,ait-wnet,4c:e6:76:82:40:60,-40,ait-wnet_A,4c:e6:76:82:84:d0,-44,iPhone,6e:7c:5f:45:b9:ac,-34,shocktube,00:16:01:da:6d:1b,-83,ait-wnet_A,4c:e6:76:82:85:90,-87,ait-wnet,4c:e6:76:82:40:b0,-80,Popcul2,0c:51:01:e6:e9:8a,-85,n-itolab-n,00:a0:de:e2:6b:68,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/1 16:37,RoomE,a9d71355-6595-1801-b7ea-001c4d678e7c,34,3,-63,a9d71355-6595-1801-b7ea-001c4d678e7c,34,2,-59,,,,,ait-wnet,4c:e6:76:82:40:60,-38,ait-wnet_A,4c:e6:76:82:84:d0,-44,iPhone,6e:7c:5f:45:b9:ac,-34,shocktube,00:16:01:da:6d:1b,-83,ait-wnet_A,4c:e6:76:82:85:90,-87,ait-wnet,4c:e6:76:82:40:b0,-80,n-itolab-n,00:a0:de:e2:6b:68,-89,n-itolab-g,00:a0:de:e2:6b:69,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/1 16:37,RoomE,a9d71355-6595-1801-b7ea-001c4d678e7c,34,3,-72,,,,,,,,,ait-wnet,4c:e6:76:82:40:60,-40,ait-wnet_A,4c:e6:76:82:84:d0,-43,iPhone,6e:7c:5f:45:b9:ac,-32,shocktube,00:16:01:da:6d:1b,-83,ait-wnet_A,4c:e6:76:82:85:90,-86,n-itolab-g,00:a0:de:e2:6b:69,-86,Popcul2,0c:51:01:e6:e9:8a,-81,WOK2,04:1e:64:9a:7f:ab,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/1 16:37,RoomE,a9d71355-6595-1801-b7ea-001c4d678e7c,34,3,-79,a9d71355-6595-1801-b7ea-001c4d678e7c,34,2,-79,,,,,ait-wnet,4c:e6:76:82:40:60,-40,ait-wnet_A,4c:e6:76:82:84:d0,-43,iPhone,6e:7c:5f:45:b9:ac,-32,shocktube,00:16:01:da:6d:1b,-83,ait-wnet_A,4c:e6:76:82:85:90,-85,Popcul2,0c:51:01:e6:e9:8a,-88,WOK2,04:1e:64:9a:7f:ab,-83,ait-wnet,4c:e6:76:82:40:b0,-82,onogi-lab_a,74:03:bd:de:c0:50,-86,n-itolab-n,00:a0:de:e2:6b:68,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/1 16:37,RoomE,a9d71355-6595-1801-b7ea-001c4d678e7c,34,3,-73,a9d71355-6595-1801-b7ea-001c4d678e7c,34,2,-66,,,,,ait-wnet,4c:e6:76:82:40:60,-44,ait-wnet_A,4c:e6:76:82:84:d0,-41,iPhone,6e:7c:5f:45:b9:ac,-30,shocktube,00:16:01:da:6d:1b,-81,ait-wnet_A,4c:e6:76:82:85:90,-85,Popcul2,0c:51:01:e6:e9:8a,-88,ait-wnet,4c:e6:76:82:40:b0,-80,onogi-lab_a,74:03:bd:de:c0:50,-85,n-itolab-n,00:a0:de:e2:6b:68,-87,Buffalo-A-3218,74:03:bd:ed:32:1a,-89,onogi-lab_g,74:03:bd:de:c0:57,-90,ait-wnet,4c:e6:76:82:87:70,-82,n-itolab-g,00:a0:de:e2:6b:69,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/1 16:38,RoomE,a9d71355-6595-1801-b7ea-001c4d678e7c,34,3,-74,a9d71355-6595-1801-b7ea-001c4d678e7c,34,2,-61,,,,,ait-wnet,4c:e6:76:82:40:60,-44,ait-wnet_A,4c:e6:76:82:84:d0,-46,iPhone,6e:7c:5f:45:b9:ac,-34,shocktube,00:16:01:da:6d:1b,-80,ait-wnet_A,4c:e6:76:82:85:90,-86,ait-wnet,4c:e6:76:82:40:b0,-80,onogi-lab_a,74:03:bd:de:c0:50,-85,Buffalo-A-3218,74:03:bd:ed:32:1a,-89,onogi-lab_g,74:03:bd:de:c0:57,-90,ait-wnet,4c:e6:76:82:87:70,-82,n-itolab-g,00:a0:de:e2:6b:69,-89,WOK2,04:1e:64:9a:7f:ab,-82,sawano-lab,4c:32:75:c6:2b:02,-84,everystamp755,ac:3f:a4:65:73:4f,-84,clabpro_G,00:24:a5:7b:d1:70,-84,ait-wnet,00:16:01:04:c5:19,-87,ait-wnet,00:16:01:04:c2:51,-87,Okuken2,00:16:01:34:09:6f,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/1 16:38,RoomE,a9d71355-6595-1801-b7ea-001c4d678e7c,34,3,-57,a9d71355-6595-1801-b7ea-001c4d678e7c,34,2,-64,,,,,ait-wnet,4c:e6:76:82:40:60,-44,ait-wnet_A,4c:e6:76:82:84:d0,-53,iPhone,6e:7c:5f:45:b9:ac,-35,shocktube,00:16:01:da:6d:1b,-81,ait-wnet_A,4c:e6:76:82:85:90,-86,ait-wnet,4c:e6:76:82:40:b0,-80,WOK2,04:1e:64:9a:7f:ab,-82,sawano-lab,4c:32:75:c6:2b:02,-84,everystamp755,ac:3f:a4:65:73:4f,-84,clabpro_G,00:24:a5:7b:d1:70,-84,ait-wnet,00:16:01:04:c5:19,-86,ait-wnet,00:16:01:04:c2:51,-87,Okuken2,00:16:01:34:09:6f,-81,n-itolab-n,00:a0:de:e2:6b:68,-86,Buffalo-G-3218,74:03:bd:ed:32:19,-88,wx03-2eeb8c,98:f1:99:32:33:6e,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
